image_path,annotation_path,city,width,height,crs,transform_json
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1848.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1848.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.2733359001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1849.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1849.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.2768459001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img185.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img185.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.6077192, 0.0, -2.6999999999988997e-06, 31.3330059]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1851.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1851.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.3470459]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1852.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1852.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.3505559]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1853.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1853.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.3540659]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1854.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1854.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.3575759]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1855.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1855.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.3610859]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1856.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1856.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.3645959]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1857.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1857.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.3681059]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1858.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1858.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.3716159]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1859.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1859.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.3751259]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img186.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img186.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.6077192, 0.0, -2.6999999999988997e-06, 31.3365159]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1860.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1860.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.3786359]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1861.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1861.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.3821459]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1862.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1862.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.3856559]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1863.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1863.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.3891659]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1864.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1864.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.3926759]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1865.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1865.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.3961859]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1866.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1866.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.3996959]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1867.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1867.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.4032059]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1868.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1868.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.4067159]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1869.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1869.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.4102259]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1870.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1870.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.6999999999988997e-06, 31.4137359]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1871.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1871.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.4172459]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1873.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1873.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7375892, 0.0, -2.7000000000016326e-06, 31.4242659]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1874.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1874.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.2171759001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1877.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1877.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.2277059001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1878.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1878.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.7000000000016326e-06, 31.2312159001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1879.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1879.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.2347259001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1881.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1881.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.2417459001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1884.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1884.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.2522759001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1885.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1885.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.7000000000016326e-06, 31.2557859001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1886.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1886.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.2592959001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1887.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1887.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.2628059001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1888.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1888.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.7000000000016326e-06, 31.2663159001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1889.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1889.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.2698259001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1890.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1890.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.7000000000016326e-06, 31.2733359001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1892.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1892.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.3435359]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1893.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1893.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.7000000000016326e-06, 31.3470459]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1894.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1894.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.3505559]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1897.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1897.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.3610859]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img19.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img19.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.5901692, 0.0, -2.6999999999988997e-06, 31.3189659]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1900.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1900.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.3716159]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1902.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1902.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.3786359]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1903.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1903.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.7000000000016326e-06, 31.3821459]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1906.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1906.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.7000000000016326e-06, 31.3926759]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1907.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1907.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.3961859]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1909.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1909.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.4032059]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1910.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1910.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.4067159]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1913.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1913.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.7000000000016326e-06, 31.4172459]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1914.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1914.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.6999999999988997e-06, 31.4207559]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1915.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1915.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7410992, 0.0, -2.7000000000016326e-06, 31.4242659]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1916.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1916.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.2171759001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1917.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1917.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.7000000000016326e-06, 31.2206859001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1918.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1918.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.2241959001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1919.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1919.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.2277059001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img192.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img192.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.6077192, 0.0, -2.7000000000016326e-06, 31.3575759]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1920.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1920.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.7000000000016326e-06, 31.2312159001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1921.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1921.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.2347259001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1926.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1926.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.2522759001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1928.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1928.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.2592959001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1936.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1936.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.3540659]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1939.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1939.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.7000000000016326e-06, 31.3645959]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img194.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img194.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.6077192, 0.0, -2.7000000000016326e-06, 31.3645959]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1940.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1940.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.3681059]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1941.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1941.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.3716159]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1942.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1942.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.7000000000016326e-06, 31.3751259]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1943.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1943.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.3786359]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1946.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1946.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.3891659]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1948.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1948.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.3961859]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img195.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img195.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.6077192, 0.0, -2.6999999999988997e-06, 31.3681059]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1950.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1950.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.4032059]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1951.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1951.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.4067159]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1953.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1953.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.4137359]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1954.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1954.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.7000000000016326e-06, 31.4172459]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1955.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1955.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.6999999999988997e-06, 31.4207559]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1956.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1956.png,Shanghai,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, 121.7446092, 0.0, -2.7000000000016326e-06, 31.4242659]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1957.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1957.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7481192, 0.0, -2.6999999999988997e-06, 31.2171759001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1959.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1959.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7481192, 0.0, -2.6999999999988997e-06, 31.2241959001]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img196.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img196.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.6077192, 0.0, -2.6999999999988997e-06, 31.3716159]"
data\raw\Shanghai\images\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1960.tif,data\raw\Shanghai\mask\SN3_roads_train_AOI_4_Shanghai_PS-RGB_img1960.png,Shanghai,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, 121.7481192, 0.0, -2.6999999999988997e-06, 31.2277059001]"
